Unnamed: 0,data_ref,id_cliente,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda
262,2015-01-01,13024,F,False,True,0,Empresário,Secundário,Casado,Casa,47,8.926027397260274,2.0,-855.1814117702643
263,2015-01-01,2550,F,True,True,1,Assalariado,Secundário,Casado,Casa,38,15.232876712328768,3.0,537.7165953595122
265,2015-01-01,12336,M,True,True,1,Assalariado,Superior completo,Casado,Casa,47,3.1150684931506847,3.0,-4517.734351516874
267,2015-01-01,14805,F,True,False,0,Assalariado,Secundário,Casado,Casa,31,5.298630136986302,2.0,-134.96160982721563
268,2015-01-01,13514,F,False,False,1,Assalariado,Superior completo,Casado,Casa,44,5.5178082191780815,3.0,5512.564115073786
269,2015-01-01,11430,F,False,False,1,Assalariado,Secundário,Viúvo,Casa,41,7.265753424657534,2.0,3249.764248275901
270,2015-01-01,5059,F,False,True,0,Assalariado,Secundário,Casado,Casa,55,8.471232876712326,2.0,1841.7439108385042
271,2015-01-01,14706,F,True,False,1,Assalariado,Secundário,Casado,Casa,50,6.802739726027397,3.0,-1568.6036388454759
272,2015-01-01,11604,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,57,11.835616438356164,1.0,-1386.9103590659734
273,2015-01-01,14345,F,False,True,1,Empresário,Secundário,União,Casa,40,3.6986301369863015,3.0,475.7832348089146
274,2015-01-01,5505,M,True,True,0,Assalariado,Secundário,Casado,Casa,40,22.19178082191781,2.0,17884.254500365554
275,2015-01-01,16174,M,False,False,0,Assalariado,Secundário,Solteiro,Casa,24,2.375342465753425,1.0,-2529.826526664411
276,2015-01-01,7383,F,False,True,0,Assalariado,Superior completo,Casado,Casa,28,2.5506849315068494,2.0,1679.4739886439515
277,2015-01-01,12341,F,False,True,0,Assalariado,Secundário,Casado,Casa,57,4.865753424657535,2.0,487.6064937926144
278,2015-01-01,3173,F,False,True,1,Assalariado,Secundário,Separado,Casa,47,0.2164383561643836,2.0,5268.651948169278
279,2015-01-01,11533,F,True,True,0,Servidor público,Secundário,Casado,Casa,51,23.31232876712329,2.0,4646.729609164209
280,2015-01-01,14442,F,False,True,0,Empresário,Secundário,Casado,Casa,28,6.2027397260273975,2.0,-2473.131513443014
281,2015-01-01,7299,F,False,True,3,Empresário,Superior incompleto,Casado,Casa,33,6.0465753424657525,5.0,4332.202693434478
282,2015-01-01,4390,M,False,False,0,Assalariado,Superior incompleto,Casado,Casa,27,0.7561643835616438,2.0,-3148.085446063205
283,2015-01-01,5057,F,False,True,0,Assalariado,Secundário,Casado,Casa,55,8.471232876712326,2.0,2360.7539108385045
284,2015-01-01,4221,F,False,True,0,Assalariado,Superior completo,Viúvo,Casa,63,5.846575342465752,1.0,-1501.4868927259763
285,2015-01-01,14266,F,False,True,1,Assalariado,Superior completo,Casado,Casa,38,8.293150684931506,3.0,2999.1090514486664
286,2015-01-01,7531,F,False,True,1,Empresário,Superior completo,Casado,Casa,43,4.0191780821917815,3.0,1429.2413233409834
287,2015-01-01,6684,F,True,False,1,Empresário,Superior completo,Casado,Casa,39,6.898630136986301,3.0,-2759.5614540979386
290,2015-01-01,14039,M,False,False,1,Assalariado,Secundário,Casado,Casa,36,3.624657534246576,3.0,-368.8393760603867
291,2015-01-01,14399,F,False,True,3,Empresário,Secundário,Casado,Casa,35,2.115068493150685,5.0,11004.982841439758
292,2015-01-01,11986,F,False,True,0,Assalariado,Secundário,Casado,Casa,64,9.183561643835615,2.0,-2402.505450290867
293,2015-01-01,13543,F,False,False,2,Assalariado,Superior incompleto,Casado,Com os pais,36,8.186301369863013,4.0,1509.8285233372676
294,2015-01-01,45,F,False,False,0,Empresário,Superior completo,Casado,Casa,37,13.276712328767124,2.0,1777.3114601598627
295,2015-01-01,11610,F,False,True,1,Assalariado,Superior completo,Casado,Casa,29,8.665753424657536,3.0,2068.340128878349
297,2015-01-01,11983,F,True,True,1,Assalariado,Superior completo,Casado,Casa,36,1.0767123287671232,3.0,2932.7253084282906
298,2015-01-01,12970,F,False,False,0,Empresário,Primário,Casado,Governamental,52,0.6328767123287671,2.0,1114.5603756443672
300,2015-01-01,3923,F,True,True,0,Assalariado,Secundário,Solteiro,Casa,50,5.764383561643837,1.0,-1809.5226029425958
301,2015-01-01,5381,M,True,True,0,Servidor público,Superior completo,Solteiro,Casa,27,2.263013698630137,1.0,-4678.49169101069
302,2015-01-01,511,M,True,True,0,Assalariado,Secundário,Casado,Casa,55,2.8575342465753426,2.0,-4830.890501335213
303,2015-01-01,7463,F,False,True,0,Assalariado,Secundário,Casado,Casa,44,1.7945205479452055,2.0,94.51686316275834
304,2015-01-01,5389,M,True,True,0,Servidor público,Superior completo,Solteiro,Casa,27,2.263013698630137,1.0,-5272.51169101069
305,2015-01-01,6588,F,False,True,3,Servidor público,Superior completo,Casado,Casa,43,20.27671232876712,5.0,-8183.433794030016
306,2015-01-01,8553,F,False,True,1,Assalariado,Superior completo,Casado,Casa,50,27.65479452054794,3.0,1436.393743621824
307,2015-01-01,14039,M,False,False,1,Assalariado,Secundário,Casado,Casa,36,3.624657534246576,3.0,-368.8393760603867
308,2015-01-01,14244,M,True,True,2,Assalariado,Secundário,Casado,Casa,24,2.7890410958904117,4.0,-4647.537335107068
309,2015-01-01,8824,M,True,True,1,Servidor público,Superior completo,Casado,Casa,31,13.471232876712326,3.0,2273.006249359685
310,2015-01-01,10793,F,False,False,2,Assalariado,Superior completo,Casado,Com os pais,41,20.86027397260274,4.0,-2727.109094445922
311,2015-01-01,9132,M,True,True,1,Empresário,Secundário,Casado,Casa,41,11.627397260273971,3.0,-7809.05864094315
312,2015-01-01,16275,F,True,True,3,Assalariado,Secundário,Casado,Casa,38,10.967123287671232,5.0,54.23893808782486
313,2015-01-01,15502,F,False,False,0,Servidor público,Superior completo,Separado,Com os pais,53,5.454794520547946,1.0,686.1919171446038
314,2015-01-01,4355,F,True,True,1,Empresário,Superior completo,Casado,Casa,31,4.427397260273971,3.0,-1042.4976495820044
315,2015-01-01,4760,F,True,True,1,Empresário,Superior completo,Solteiro,Casa,38,5.769863013698631,2.0,-2826.125512610289
316,2015-01-01,10861,F,False,False,0,Assalariado,Superior completo,Solteiro,Casa,42,8.104109589041098,1.0,-1384.8097771321377
317,2015-01-01,13807,M,True,False,0,Assalariado,Superior completo,Casado,Casa,45,4.287671232876712,2.0,-4628.111542476134
319,2015-01-01,11823,F,True,True,2,Assalariado,Superior completo,Solteiro,Casa,38,1.1561643835616435,3.0,4944.440286392308
320,2015-01-01,12092,F,False,True,0,Assalariado,Secundário,Casado,Casa,51,11.413698630136984,2.0,-4268.928512635099
321,2015-01-01,14463,F,False,True,2,Assalariado,Secundário,Casado,Casa,40,3.4547945205479453,4.0,15237.67150224333
323,2015-01-01,7129,F,False,True,0,Empresário,Superior completo,Viúvo,Casa,55,6.3780821917808215,1.0,-2704.803407111489
324,2015-01-01,15127,F,True,False,0,Assalariado,Superior completo,Casado,Governamental,49,5.493150684931507,2.0,-460.02086395171546
325,2015-01-01,7788,F,False,False,0,Assalariado,Secundário,Casado,Casa,57,3.1643835616438367,2.0,1308.7351642020722
326,2015-01-01,9734,F,False,True,1,Assalariado,Secundário,Casado,Casa,35,9.12054794520548,3.0,-1845.6165140282737
327,2015-01-01,10683,M,True,True,0,Assalariado,Superior completo,Casado,Casa,32,5.013698630136987,2.0,-4282.415618844387
328,2015-01-01,5964,M,True,True,1,Assalariado,Secundário,Casado,Casa,31,9.89315068493151,3.0,-3711.5857805102005
329,2015-01-01,9255,F,False,False,0,Empresário,Secundário,Casado,Casa,50,4.931506849315068,2.0,-2222.5033330067668
330,2015-01-01,4097,M,True,True,0,Servidor público,Superior completo,Casado,Casa,38,0.463013698630137,2.0,-3651.3379520045714
331,2015-01-01,12640,M,True,True,1,Assalariado,Secundário,Casado,Casa,41,6.953424657534248,3.0,-7520.474048401685
332,2015-01-01,8929,M,False,True,0,Empresário,Superior completo,Solteiro,Casa,27,5.282191780821917,1.0,-5413.028907253301
333,2015-01-01,2607,F,True,True,0,Empresário,Secundário,Casado,Casa,40,3.895890410958904,2.0,1225.9644559544263
335,2015-01-01,8780,M,False,False,2,Assalariado,Secundário,Casado,Com os pais,40,0.7753424657534247,4.0,-3528.210542601404
336,2015-01-01,12038,F,True,False,1,Assalariado,Superior completo,Casado,Com os pais,30,5.153424657534247,3.0,1421.2112898838009
338,2015-01-01,11904,F,True,False,0,Assalariado,Superior completo,Casado,Com os pais,28,4.909589041095892,2.0,-3.859705701476969
339,2015-01-01,4888,F,False,True,1,Servidor público,Secundário,Casado,Casa,39,6.882191780821918,3.0,-286.2927687631459
340,2015-01-01,2903,F,False,True,0,Assalariado,Secundário,Casado,Casa,45,1.6410958904109592,2.0,2487.9675314397864
341,2015-01-01,12866,M,True,True,2,Assalariado,Superior completo,Casado,Casa,36,6.786301369863014,4.0,-3270.6610899343204
342,2015-01-01,9330,F,False,False,1,Assalariado,Superior incompleto,União,Casa,34,8.517808219178082,3.0,8315.853589426399
343,2015-01-01,8027,F,False,True,0,Assalariado,Secundário,Casado,Casa,51,14.643835616438356,2.0,-5471.419766377346
344,2015-01-01,5008,M,True,True,1,Servidor público,Secundário,Casado,Casa,32,9.805479452054792,3.0,1481.229341129132
345,2015-01-01,1521,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,63,31.750684931506854,1.0,-11493.146115909141
346,2015-01-01,4586,F,True,True,0,Assalariado,Secundário,Viúvo,Casa,45,3.854794520547945,1.0,564.3345687394174
347,2015-01-01,12999,M,True,True,1,Servidor público,Secundário,Casado,Casa,32,10.764383561643836,3.0,12817.069443919812
348,2015-01-01,8660,M,True,True,1,Assalariado,Secundário,Solteiro,Casa,40,4.6876712328767125,2.0,-3462.0417760049177
349,2015-01-01,13081,M,True,False,0,Assalariado,Superior completo,Casado,Casa,42,1.6739726027397257,2.0,-3792.9550768247764
350,2015-01-01,13383,F,False,False,0,Assalariado,Superior completo,Casado,Casa,38,6.183561643835616,2.0,69.69727809866208
352,2015-01-01,12686,M,True,True,2,Assalariado,Secundário,Casado,Casa,29,3.7013698630136975,4.0,-2435.7190136913887
354,2015-01-01,13901,F,False,True,0,Empresário,Secundário,Casado,Casa,46,2.5342465753424657,2.0,426.38281833288374
356,2015-01-01,10672,M,True,True,1,Assalariado,Superior completo,Separado,Casa,44,6.934246575342466,2.0,-2083.4763962868856
357,2015-01-01,2281,M,True,True,0,Assalariado,Superior completo,Solteiro,Casa,27,1.1726027397260277,1.0,-3170.4966542121774
358,2015-01-01,4986,F,True,False,1,Assalariado,Superior completo,Casado,Casa,36,7.052054794520547,3.0,2381.8240017505764
359,2015-01-01,2004,M,True,True,0,Assalariado,Superior incompleto,Casado,Com os pais,29,0.2547945205479452,2.0,-185.14618315046846
360,2015-01-01,8543,F,True,True,0,Assalariado,Superior completo,Casado,Casa,32,9.556164383561644,2.0,-2816.0149215025476
361,2015-01-01,7997,F,False,True,0,Assalariado,Superior completo,Casado,Casa,60,23.263013698630136,2.0,-8838.832679924124
362,2015-01-01,10133,F,False,True,2,Assalariado,Secundário,Casado,Casa,42,1.9616438356164383,4.0,650.7159116306306
363,2015-01-01,16459,F,True,True,1,Empresário,Secundário,Casado,Governamental,44,21.86027397260274,3.0,-7682.643279441426
364,2015-01-01,11743,F,False,True,0,Assalariado,Secundário,Casado,Casa,27,6.846575342465752,2.0,822.518964422668
365,2015-01-01,16058,F,False,True,0,Assalariado,Secundário,União,Casa,34,7.465753424657534,2.0,-1409.4033761391581
367,2015-01-01,15603,F,False,True,1,Assalariado,Superior completo,Casado,Casa,32,8.123287671232879,3.0,1969.7941248988045
369,2015-01-01,7351,F,True,True,1,Empresário,Secundário,Casado,Casa,42,5.758904109589041,3.0,-1288.5207748908888
370,2015-01-01,3927,F,False,False,1,Assalariado,Superior completo,Casado,Com os pais,48,7.104109589041097,3.0,4942.845824013091
371,2015-01-01,7164,M,False,True,0,Empresário,Superior completo,Solteiro,Casa,33,4.627397260273972,1.0,1991.7963308965736
372,2015-01-01,2902,F,False,True,0,Assalariado,Secundário,Casado,Casa,45,1.6410958904109592,2.0,2892.5675314397863
373,2015-01-01,6269,F,True,False,0,Assalariado,Secundário,Solteiro,Casa,26,0.8301369863013699,1.0,4522.958887550521
374,2015-01-01,4746,F,False,False,1,Assalariado,Secundário,União,Casa,33,7.526027397260274,3.0,-404.5500016120718
375,2015-01-01,10784,F,False,False,0,Assalariado,Superior completo,União,Casa,41,14.189041095890412,2.0,-3054.315809575379
376,2015-01-01,14527,F,False,True,1,Empresário,Secundário,Casado,Casa,40,4.216438356164384,3.0,-670.8423096841179
377,2015-01-01,12995,F,True,True,0,Assalariado,Secundário,União,Casa,57,1.0876712328767124,2.0,-391.95231120267033
378,2015-01-01,11726,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,50,26.528767123287672,1.0,-11174.431977083808
379,2015-01-01,9515,F,False,False,0,Empresário,Superior completo,Casado,Casa,30,7.432876712328768,2.0,-708.4139593406835
381,2015-01-01,15429,M,False,False,0,Empresário,Secundário,Casado,Casa,38,4.287671232876712,2.0,-2866.4522291135136
382,2015-01-01,6633,F,False,True,0,Empresário,Superior completo,Casado,Casa,40,9.41095890410959,2.0,-2883.3401528523113
384,2015-01-01,11385,F,False,False,0,Empresário,Secundário,Casado,Casa,47,8.438356164383563,2.0,-1906.5098112571732
385,2015-01-01,14002,F,False,True,1,Servidor público,Secundário,Casado,Casa,40,7.120547945205479,3.0,-1063.8592584887824
386,2015-01-01,2897,F,True,True,2,Servidor público,Superior completo,Casado,Casa,40,12.649315068493149,4.0,4511.954134172922
388,2015-01-01,830,M,False,True,0,Assalariado,Secundário,Solteiro,Casa,34,14.506849315068491,1.0,-11137.854031769562
389,2015-01-01,12476,F,False,False,2,Assalariado,Secundário,Casado,Casa,36,7.4520547945205475,4.0,-1626.834355371025
390,2015-01-01,9328,F,True,False,0,Assalariado,Superior completo,Solteiro,Casa,43,15.02191780821918,1.0,-6216.410750847256
391,2015-01-01,9400,F,False,False,0,Assalariado,Secundário,Casado,Casa,50,3.1780821917808217,2.0,2113.9351726057484
392,2015-01-01,2304,F,False,False,2,Servidor público,Superior completo,Casado,Casa,30,7.693150684931508,4.0,-1032.895191553941
394,2015-01-01,2922,M,True,True,0,Empresário,Secundário,Casado,Casa,48,1.2684931506849315,2.0,1381.850641688562
395,2015-01-01,13358,F,False,False,0,Assalariado,Secundário,Casado,Casa,38,3.8465753424657536,2.0,671.098227583087
396,2015-01-01,15449,M,True,False,0,Assalariado,Secundário,Casado,Casa,24,6.372602739726028,2.0,-2623.1696981741125
397,2015-01-01,16102,F,False,True,0,Assalariado,Secundário,Separado,Casa,53,2.9616438356164383,1.0,868.5311507855404
398,2015-01-01,1448,M,True,True,0,Assalariado,Secundário,Casado,Casa,47,4.4301369863013695,2.0,-4520.596210546795
399,2015-01-01,16162,F,False,False,1,Empresário,Secundário,Casado,Com os pais,37,3.2109589041095887,3.0,865.0399811513937
400,2015-01-01,8022,F,True,False,1,Assalariado,Superior completo,Casado,Casa,32,10.671232876712333,3.0,15457.982850817825
401,2015-01-01,15653,M,False,False,0,Assalariado,Superior completo,União,Casa,41,0.5452054794520548,2.0,-4584.708682547631
402,2015-01-01,16453,F,True,True,0,Empresário,Superior completo,Solteiro,Com os pais,26,3.2684931506849315,1.0,1664.4900025704258
403,2015-01-01,4961,M,False,False,0,Assalariado,Superior completo,Casado,Casa,26,8.301369863013699,2.0,1939.4354780290741
404,2015-01-01,15621,F,False,True,0,Assalariado,Secundário,Casado,Casa,50,5.958904109589041,2.0,-761.5009820907708
405,2015-01-01,14128,F,False,False,0,Assalariado,Superior completo,Casado,Casa,46,0.536986301369863,2.0,6350.407350596693
406,2015-01-01,7992,F,False,True,1,Empresário,Superior incompleto,Casado,Casa,28,7.167123287671232,3.0,-2514.672210064956
407,2015-01-01,16093,F,False,True,0,Servidor público,Secundário,Casado,Casa,53,34.649315068493145,2.0,-14285.43780610917
408,2015-01-01,14250,F,True,True,1,Empresário,Secundário,Casado,Casa,41,0.7890410958904109,3.0,280.4660076361555
410,2015-01-01,11586,M,False,True,0,Assalariado,Superior incompleto,Casado,Casa,31,9.161643835616438,2.0,-7228.039058924805
411,2015-01-01,13789,M,True,False,1,Assalariado,Superior completo,Casado,Casa,35,2.9534246575342467,3.0,-4836.789732737401
412,2015-01-01,3258,M,True,True,1,Assalariado,Secundário,Casado,Casa,43,6.136986301369863,3.0,-1445.1683664735338
413,2015-01-01,11373,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,63,8.772602739726027,1.0,-1628.7537790675542
414,2015-01-01,130,F,False,False,0,Assalariado,Superior completo,Casado,Casa,48,15.868493150684932,2.0,-4725.5128364800785
415,2015-01-01,4775,F,False,False,1,Assalariado,Secundário,Separado,Casa,33,12.446575342465753,2.0,-589.6578741490312
416,2015-01-01,14542,M,False,True,0,Empresário,Secundário,Casado,Com os pais,24,1.5506849315068494,2.0,-6210.909361426509
417,2015-01-01,14949,F,False,False,0,Empresário,Secundário,União,Casa,25,3.687671232876713,2.0,399.35101557059534
418,2015-01-01,255,F,True,False,0,Empresário,Secundário,Casado,Casa,42,4.778082191780823,2.0,564.6527727584235
419,2015-01-01,13907,M,True,True,0,Assalariado,Secundário,Solteiro,Casa,39,5.706849315068491,1.0,-3770.108751476644
421,2015-01-01,12706,F,True,True,0,Empresário,Superior completo,Casado,Casa,40,4.534246575342466,2.0,-1731.2486756163485
422,2015-01-01,9607,F,False,False,1,Assalariado,Secundário,Solteiro,Governamental,30,3.1780821917808217,2.0,2910.409478134997
423,2015-01-01,15465,M,True,False,0,Empresário,Superior incompleto,Solteiro,Casa,25,3.4547945205479453,1.0,-2958.5384198005513
424,2015-01-01,11611,F,False,True,1,Assalariado,Superior completo,Casado,Casa,29,8.665753424657536,3.0,-188.8398711216514
425,2015-01-01,11289,F,False,False,2,Assalariado,Superior incompleto,Casado,Casa,30,10.849315068493151,4.0,3524.6603004604494
426,2015-01-01,6246,F,True,False,0,Assalariado,Superior completo,União,Casa,39,6.665753424657535,2.0,-1527.8347854887725
427,2015-01-01,12829,M,True,True,2,Servidor público,Secundário,Casado,Casa,36,15.29041095890411,4.0,27389.782267985975
428,2015-01-01,11813,F,False,False,3,Assalariado,Secundário,Casado,Casa,36,1.5123287671232877,5.0,5316.532207914124
429,2015-01-01,3549,F,False,True,2,Assalariado,Superior completo,Casado,Casa,29,2.7698630136986298,4.0,-24.60970313749749
430,2015-01-01,514,M,True,True,0,Assalariado,Secundário,Casado,Casa,55,2.8575342465753426,2.0,-5651.440501335213
431,2015-01-01,6914,F,False,True,0,Assalariado,Secundário,Casado,Casa,51,5.046575342465753,2.0,-1266.6295951652246
432,2015-01-01,6903,M,True,True,3,Empresário,Superior completo,Casado,Casa,38,2.290410958904109,5.0,-5470.341296001314
433,2015-01-01,14934,M,False,False,0,Assalariado,Secundário,Casado,Casa,40,9.63835616438356,2.0,-6527.703592521817
436,2015-01-01,13020,M,True,True,2,Servidor público,Secundário,Casado,Casa,33,14.931506849315069,4.0,7022.999775342281
437,2015-01-01,13187,M,True,False,0,Assalariado,Secundário,Casado,Casa,47,1.0931506849315071,2.0,-4687.1089154688725
